order_id,order_datetime,customer_id,total_amount,num_items
90365137,2024-02-09T02:27:37.395539,13,67.73,5
90369693,2024-02-07T10:20:23.168550,6,19.48,2
90372719,2024-02-10T01:04:37.464413,27,121.73,5
90381047,2024-02-01T15:08:45.259859,29,95.78,3
90384096,2024-02-04T01:11:41.603042,19,14.19,2
90400814,2024-02-04T13:07:34.914619,16,39.65,2
90402957,2024-02-06T09:17:56.362837,12,11.15,2
90414595,2024-02-06T13:47:47.943273,18,20.97,2
90423690,2024-02-09T12:52:01.295215,24,21.3,1
90424802,2024-02-10T13:19:00.375625,3,19.03,3
90426134,2024-02-07T21:22:14.986546,25,95.89,4
90439425,2024-02-06T04:23:01.407603,2,22.16,3
90453023,2024-02-09T21:25:01.847560,28,44.04,2
90459100,2024-02-06T00:33:13.105206,18,41.0,4
90476452,2024-02-06T14:29:47.993206,23,56.08,5
90485159,2024-02-06T13:57:15.561790,12,40.38,3
90493940,2024-02-05T07:10:34.641054,24,56.68,3
90495934,2024-02-10T15:07:15.941081,3,20.76,3
90503209,2024-02-05T13:28:31.076274,20,41.65,2
90507722,2024-02-07T01:28:20.245114,23,27.29,4
90531069,2024-02-04T22:47:02.438538,10,41.67,4
90548382,2024-02-09T12:50:00.915179,6,8.05,1
90550724,2024-02-04T21:50:16.651861,22,62.33,5
90556620,2024-02-01T23:05:04.524729,5,24.15,1
90565133,2024-02-05T13:16:27.109545,17,69.14,3
90594323,2024-02-06T11:59:49.044446,7,25.27,3
90627126,2024-02-10T16:18:46.092137,22,36.76,2
90627453,2024-02-03T00:54:09.612921,5,73.62,5
90640683,2024-02-10T01:15:01.009183,22,10.39,4
90643364,2024-02-10T21:23:32.541631,10,43.78,2
90644388,2024-02-06T13:29:31.564455,12,58.46,4
90646418,2024-02-10T14:25:30.207447,20,37.64,4
90647623,2024-02-01T06:06:38.794034,3,22.48,2
90647679,2024-02-04T22:57:38.249650,7,27.49,3
90661475,2024-02-09T02:49:09.037704,23,39.56,4
90679682,2024-02-07T01:43:13.258841,12,19.27,2
90680421,2024-02-09T08:00:01.176036,17,15.2,2
90708246,2024-02-04T00:48:40.267769,23,0.82,1
90711825,2024-02-08T07:52:40.528441,26,28.08,2
90713056,2024-02-04T23:40:19.775888,12,43.94,2
90720331,2024-02-03T16:42:43.382354,29,103.22,5
90733018,2024-02-04T13:38:09.006775,6,19.3,1
90739389,2024-02-07T17:05:51.343466,25,63.53,4
90750397,2024-02-09T10:03:05.451045,29,46.07,4
90761134,2024-02-05T22:03:57.196634,27,45.08,5
90790273,2024-02-07T11:33:15.471789,24,44.39,5
90795398,2024-02-09T12:37:01.298366,2,4.82,1
90802399,2024-02-03T23:04:16.029465,18,31.19,3
90819154,2024-02-04T21:07:59.791749,4,59.51,4
90828848,2024-02-06T06:25:11.972875,10,56.38,5
90832268,2024-02-06T08:46:33.107796,5,26.68,2
90852926,2024-02-10T21:42:56.068706,16,7.74,1
90875689,2024-02-04T08:34:29.776000,13,20.69,4
90882766,2024-02-04T15:19:15.727102,18,21.07,2
90883891,2024-02-04T01:56:28.457075,10,9.64,1
90892315,2024-02-07T10:56:45.928634,24,68.05,2
90895851,2024-02-03T04:42:40.547622,2,47.23,5
90898632,2024-02-06T07:23:26.664742,16,18.7,3
90907213,2024-02-07T03:03:47.994831,30,42.56,2
90907287,2024-02-06T14:45:22.206605,25,3.42,1
90909274,2024-02-05T21:28:55.268684,26,79.47,4
90914714,2024-02-05T20:05:24.150251,12,62.91,3
90915364,2024-02-07T00:31:08.690713,30,63.83,5
90921033,2024-02-10T22:36:48.907947,2,47.68,3
90927052,2024-02-08T01:36:11.238576,10,11.78,1
90931764,2024-02-04T05:58:46.268433,7,54.84,2
90936691,2024-02-06T10:50:41.856170,21,5.43,1
90937866,2024-02-07T19:30:17.452580,2,24.65,2
90940331,2024-02-02T10:08:04.241668,4,76.67,4
90954727,2024-02-06T02:16:43.725186,15,13.88,2
90961878,2024-02-03T09:42:28.715540,5,76.56,5
90977280,2024-02-06T23:01:09.201594,16,34.69,2
91003502,2024-02-05T15:24:38.214155,18,30.39,3
91008743,2024-02-07T20:00:12.099874,22,50.41,3
91017918,2024-02-04T04:02:40.473146,17,10.87,2
91030556,2024-02-07T10:05:18.460650,11,36.84,5
91039471,2024-02-07T14:02:56.418285,8,11.6,1
91046916,2024-02-09T20:48:08.303864,28,52.79,4
91057212,2024-02-08T21:02:51.072694,2,64.63,4
91072513,2024-02-08T09:17:25.804632,27,83.52,4
91076453,2024-02-05T05:22:50.836321,14,43.06,4
91088150,2024-02-04T00:10:23.738604,27,65.76,4
91113836,2024-02-10T16:04:53.103966,8,14.16,1
91113979,2024-02-09T08:49:23.530385,21,99.56,5
91132065,2024-02-06T09:00:08.032473,1,116.78,5
91135244,2024-02-05T13:56:48.618874,26,19.88,3
91138945,2024-02-06T11:52:32.471458,22,1.14,1
91154677,2024-02-01T18:55:30.698127,5,13.32,2
91161286,2024-02-04T02:00:29.031535,8,11.04,1
91196006,2024-02-06T15:48:57.237079,17,56.52,4
91198548,2024-02-04T09:26:41.654491,2,45.82,2
91203041,2024-02-03T07:12:51.141681,26,84.95,5
91215167,2024-02-10T23:31:51.969481,28,28.4,1
91231665,2024-02-06T19:49:39.220406,2,27.64,1
91238107,2024-02-08T17:27:06.689235,27,12.95,2
91246198,2024-02-07T10:32:30.407969,11,23.85,4
91255051,2024-02-09T20:29:08.800606,22,18.57,3
91264712,2024-02-06T03:05:50.250401,2,35.01,2
91280112,2024-02-06T08:51:30.317384,12,22.52,3
91296326,2024-02-09T10:05:47.730134,25,2.41,1
91313900,2024-02-04T11:42:05.294055,25,18.57,3
91314292,2024-02-10T04:27:22.570135,28,5.7,1
91314356,2024-02-07T12:47:44.142704,18,86.88,5
91340762,2024-02-09T20:23:50.441925,23,58.77,3
91348033,2024-02-04T06:28:39.682149,3,35.04,3
91358674,2024-02-06T17:30:28.332909,24,48.3,2
91364105,2024-02-06T01:39:23.460961,18,23.38,2
91383442,2024-02-06T14:26:25.583532,15,46.34,2
91385664,2024-02-06T13:33:58.502388,1,77.42,4
91392656,2024-02-08T23:23:57.538877,25,17.1,1
91394142,2024-02-04T10:47:53.791607,2,119.73,5
91404035,2024-02-07T04:48:20.906551,8,96.0,4
91409275,2024-02-06T20:46:18.851921,14,53.72,4
91410548,2024-02-03T02:55:26.804721,3,9.6,1
91420417,2024-02-04T00:54:30.477362,10,39.12,3
91425158,2024-02-04T21:22:09.118807,7,42.52,4
91427759,2024-02-10T21:40:37.631238,4,78.04,5
91437343,2024-02-09T12:36:29.961215,25,34.35,4
91451288,2024-02-06T01:18:45.677289,20,24.22,2
91464405,2024-02-04T16:30:56.099057,13,75.44,4
91466130,2024-02-05T09:54:08.389990,30,2.46,1
91467574,2024-02-05T20:01:59.841491,1,9.14,2
91475657,2024-02-01T22:48:20.340244,20,59.52,3
91476118,2024-02-06T22:55:21.139049,25,20.69,4
91481345,2024-02-04T14:48:03.439319,11,63.45,4
91486040,2024-02-04T22:15:30.853901,10,14.26,3
91507350,2024-02-10T08:28:39.159808,21,48.66,4
91515918,2024-02-08T12:26:21.068048,8,44.82,2
91520230,2024-02-01T18:12:10.956955,13,40.95,1
91527335,2024-02-09T04:23:03.142567,26,5.53,2
91531047,2024-02-09T19:09:29.124330,24,22.08,1
91534249,2024-02-09T12:55:10.965665,19,72.35,3
91536567,2024-02-06T18:55:27.596475,19,30.79,2
91536822,2024-02-06T19:03:43.174511,28,19.3,1
91539862,2024-02-04T15:16:07.162376,6,53.3,4
91541818,2024-02-10T23:00:10.792852,26,5.8,1
91546739,2024-02-10T03:04:51.196557,30,17.67,1
91549854,2024-02-03T09:51:45.155747,7,45.78,3
91550161,2024-02-07T14:27:38.579726,9,52.94,4
91551134,2024-02-05T17:36:19.784847,18,39.51,2
91580597,2024-02-07T17:43:10.753634,14,39.6,4
91583588,2024-02-10T15:47:23.417797,5,19.38,1
91601252,2024-02-03T19:28:29.455408,21,8.7,1
91621305,2024-02-06T19:59:24.916950,23,38.09,4
91623503,2024-02-07T16:17:50.625632,30,34.42,3
91633280,2024-02-10T01:07:57.376790,21,45.2,3
91647551,2024-02-04T10:41:41.341605,2,28.15,1
91647608,2024-02-09T23:21:54.032304,24,24.42,2
91665955,2024-02-04T16:00:31.695292,16,55.06,2
91685003,2024-02-07T10:04:34.135315,29,62.41,5
91709032,2024-02-04T03:37:32.188066,4,3.42,1
91710685,2024-02-01T11:17:57.055743,14,29.45,1
91715298,2024-02-01T04:16:49.522626,27,24.68,2
91739885,2024-02-04T05:33:34.745613,30,30.62,4
91751020,2024-02-07T08:49:02.488968,19,28.24,2
91783088,2024-02-01T00:29:14.180445,12,5.02,1
91785977,2024-02-04T08:53:12.112874,16,38.7,1
91794649,2024-02-04T20:56:55.440841,29,15.08,1
91802820,2024-02-10T21:23:40.279413,25,11.18,2
91809384,2024-02-06T20:53:49.479126,9,96.02,5
91821722,2024-02-07T09:15:10.656857,6,5.72,1
91836837,2024-02-09T01:11:18.581747,18,72.31,4
91840493,2024-02-07T10:48:15.506621,20,22.8,1
91844141,2024-02-06T15:58:55.405244,19,111.88,5
91855598,2024-02-04T06:20:07.062873,2,64.07,5
91861508,2024-02-04T22:19:50.941790,29,15.48,1
91879857,2024-02-08T17:51:35.052097,14,24.56,4
91883936,2024-02-07T06:31:59.028678,15,74.78,4
91904884,2024-02-03T08:57:32.575424,9,59.55,4
91917447,2024-02-04T09:10:41.735538,19,85.31,5
91933529,2024-02-01T19:24:25.732667,29,36.9,1
91942440,2024-02-04T13:12:29.030491,11,63.66,5
91961280,2024-02-06T03:22:16.080071,12,79.39,3
91971267,2024-02-07T10:03:58.686037,16,15.94,2
91989997,2024-02-09T03:34:37.265177,27,48.05,2
91991547,2024-02-01T15:18:22.610468,3,36.76,1
92016231,2024-02-04T08:59:57.540851,19,24.67,3
92020667,2024-02-04T19:47:55.393033,13,4.1,1
92027649,2024-02-05T21:36:24.076243,25,69.38,4
92033796,2024-02-09T03:21:13.156778,3,26.9,1
92034976,2024-02-05T10:01:16.169313,10,28.41,2
92064552,2024-02-07T02:43:17.484505,28,62.32,4
92079906,2024-02-06T08:06:32.682770,25,17.31,2
92081306,2024-02-09T10:38:59.594855,25,40.98,5
92082372,2024-02-07T09:23:03.288453,22,58.38,3
92093253,2024-02-04T14:54:38.582553,15,142.68,5
92094503,2024-02-10T21:42:11.921528,16,40.33,3
92101358,2024-02-06T20:20:37.804771,26,75.36,5
92111013,2024-02-06T17:51:39.167139,24,86.05,5
92120457,2024-02-01T07:18:51.693236,5,3.63,1
92121545,2024-02-10T14:08:03.325980,30,35.08,3
92133377,2024-02-09T05:42:17.656783,18,19.35,4
92133711,2024-02-09T07:07:49.560391,30,22.69,2
92141424,2024-02-10T00:07:35.439206,3,75.1,4
92148585,2024-02-04T14:28:24.285731,1,15.71,2
92149270,2024-02-01T13:18:18.797888,15,19.3,1
92167416,2024-02-07T13:20:18.868416,15,41.68,3
92169617,2024-02-09T07:53:23.888392,8,30.66,4
92197425,2024-02-01T12:30:19.736665,18,43.34,4
92203056,2024-02-03T05:54:26.938849,14,17.61,3
92211936,2024-02-03T22:41:11.803145,12,62.6,3
92212858,2024-02-08T19:44:31.025286,20,44.53,4
92228622,2024-02-10T06:29:29.249731,27,43.84,5
92240283,2024-02-07T16:46:45.874072,25,9.6,1
92248175,2024-02-07T06:58:49.262712,13,49.81,4
92264016,2024-02-08T14:02:31.284057,8,85.27,4
92283371,2024-02-08T18:11:51.523134,19,42.05,3
92285688,2024-02-05T11:17:25.074224,27,41.97,5
92290602,2024-02-07T01:56:46.013110,14,57.62,3
92296886,2024-02-05T10:23:43.256748,2,48.51,3
92299342,2024-02-04T05:39:30.113456,5,112.17,5
92303420,2024-02-07T22:46:44.292202,10,5.49,1
92319019,2024-02-04T19:39:18.659223,23,14.16,1
92321323,2024-02-06T12:52:49.843237,24,50.64,5
92332026,2024-02-09T11:42:41.073905,26,5.7,1
92336524,2024-02-06T07:57:53.417771,20,87.06,5
92356267,2024-02-07T14:09:19.131263,16,39.35,4
92370184,2024-02-04T10:57:18.271923,9,12.88,2
92374455,2024-02-03T01:04:27.396893,18,35.5,1
92388306,2024-02-10T06:31:24.540817,14,48.86,5
92424050,2024-02-06T10:11:59.265823,30,87.75,3
92429883,2024-02-01T07:08:41.016484,19,21.52,1
92454587,2024-02-04T11:13:17.639130,16,62.2,4
92457081,2024-02-01T10:43:27.771235,17,46.27,4
92459006,2024-02-03T13:43:07.330233,21,92.64,4
92461708,2024-02-05T16:21:38.223587,27,42.62,2
92464984,2024-02-05T07:34:26.049743,30,16.96,2
92493227,2024-02-10T13:30:25.904785,4,9.19,1
92497477,2024-02-09T08:13:40.987019,21,44.24,3
92514394,2024-02-01T06:26:20.755381,9,21.16,2
92526453,2024-02-04T03:32:15.390557,5,56.42,2
92539904,2024-02-09T23:52:44.294848,9,29.25,1
92546604,2024-02-04T20:12:06.196747,28,72.3,4
92547805,2024-02-04T12:32:07.049325,26,65.0,3
92567962,2024-02-04T16:31:38.494193,20,50.35,3
92585654,2024-02-07T14:58:05.706124,29,60.14,3
92587540,2024-02-01T13:21:17.163431,7,26.26,3
92620174,2024-02-09T19:40:59.438722,26,43.37,4
92622438,2024-02-01T22:36:00.939966,18,21.4,3
92628045,2024-02-07T10:49:41.714570,29,22.52,1
92632882,2024-02-09T13:28:37.826574,14,32.4,5
92634341,2024-02-01T05:08:07.567672,23,41.28,4
92648834,2024-02-01T15:41:48.572442,26,62.66,5
92659369,2024-02-06T19:34:09.248419,26,113.16,5
92674634,2024-02-05T08:17:22.562055,9,63.7,5
92685587,2024-02-04T01:53:23.752513,3,50.86,4
92703053,2024-02-10T10:36:47.641486,30,30.4,3
92705385,2024-02-04T23:05:54.949001,15,22.03,3
92711712,2024-02-06T01:01:16.180761,21,28.87,2
92729968,2024-02-10T00:01:03.249324,19,67.53,3
92730183,2024-02-07T14:17:44.740074,25,34.05,2
92775091,2024-02-09T10:52:30.659368,15,5.7,1
92808187,2024-02-05T00:28:01.415620,20,79.58,3
92816212,2024-02-07T21:01:15.520741,12,70.73,5
92825330,2024-02-04T19:43:09.158977,2,23.6,1
92838526,2024-02-01T22:07:02.687345,4,66.23,3
92841661,2024-02-10T02:40:04.496998,3,26.04,4
92874065,2024-02-01T19:07:47.528697,7,28.08,2
92879510,2024-02-04T03:33:42.706204,3,43.78,2
92882121,2024-02-07T16:57:08.311084,30,59.7,5
92896936,2024-02-08T13:17:41.091195,22,33.93,3
92897074,2024-02-06T14:15:02.085751,12,74.77,5
92904809,2024-02-04T23:40:20.768284,20,72.59,4
92909061,2024-02-06T17:53:16.364538,17,82.45,5
92913773,2024-02-01T23:57:56.620419,14,41.18,3
92915704,2024-02-08T23:35:50.068167,22,2.55,1
92927046,2024-02-09T14:42:44.992711,14,66.21,4
92927653,2024-02-09T12:31:34.029133,3,109.76,5
92929039,2024-02-07T13:25:42.053376,29,36.76,1
92932928,2024-02-01T12:27:26.938375,5,54.14,4
92937321,2024-02-08T14:19:12.092215,27,15.57,2
92940078,2024-02-10T18:11:39.162545,24,32.03,2
92956752,2024-02-09T10:46:29.175319,5,37.32,4
92966862,2024-02-10T01:51:55.373057,14,20.0,2
92968713,2024-02-10T01:03:29.075405,25,18.74,3
92972756,2024-02-06T00:01:06.075426,1,29.33,3
92986677,2024-02-07T21:09:10.685114,23,9.15,1
93007402,2024-02-07T12:00:35.805106,29,68.31,5
93012108,2024-02-10T22:38:39.724680,1,15.2,2
93041827,2024-02-01T06:13:58.121444,21,56.97,5
93053504,2024-02-09T08:35:39.318426,5,20.61,2
93066642,2024-02-09T23:56:19.820032,4,31.34,4
93071587,2024-02-01T22:19:47.024081,7,16.89,1
93073006,2024-02-04T05:12:15.288543,16,52.05,2
93074176,2024-02-07T14:00:55.503708,24,4.91,2
93074527,2024-02-05T07:44:19.030854,17,20.95,3
93076384,2024-02-01T09:21:47.180209,24,48.0,2
93120624,2024-02-08T15:56:35.258194,6,36.85,2
93122398,2024-02-09T17:35:15.323741,12,0.82,1
93123359,2024-02-04T07:11:40.893174,11,98.78,5
93128039,2024-02-07T03:26:20.942601,8,13.48,2
93130764,2024-02-07T02:43:53.302349,11,67.9,4
93131180,2024-02-10T01:07:51.309445,10,15.23,2
93135541,2024-02-04T09:58:01.420385,25,72.04,4
93136330,2024-02-04T07:53:08.488736,13,27.81,4
93147361,2024-02-08T00:22:33.999989,4,10.55,2
93182453,2024-02-07T06:16:34.908095,12,16.38,1
93202679,2024-02-10T05:22:04.909507,11,72.13,4
93204413,2024-02-04T07:23:29.221216,27,77.23,4
93205836,2024-02-07T10:01:43.505475,27,24.15,1
93213177,2024-02-02T06:19:00.018538,8,14.17,3
93216546,2024-02-10T12:02:46.046842,3,28.47,5
93217115,2024-02-04T07:29:03.021610,9,13.87,3
93218665,2024-02-09T19:03:03.560125,21,10.04,1
93219193,2024-02-01T11:17:39.017544,7,83.31,4
93223206,2024-02-04T10:19:20.062541,27,54.49,4
93226949,2024-02-05T09:58:17.164711,16,27.64,1
93232333,2024-02-06T13:15:45.887662,16,7.94,1
93235008,2024-02-01T13:40:18.314656,30,39.43,2
93247754,2024-02-09T09:50:53.236778,7,32.18,4
93251513,2024-02-10T14:09:16.061716,22,44.18,2
93253397,2024-02-09T11:51:27.036776,22,94.18,4
93262771,2024-02-04T03:56:09.765322,27,35.98,3
93266218,2024-02-03T00:42:12.193922,4,52.76,4
93267782,2024-02-04T06:17:08.468647,20,33.23,3
93276308,2024-02-10T04:26:42.481370,2,42.53,3
93277775,2024-02-07T20:42:28.973568,15,34.62,2
93285672,2024-02-07T01:52:36.200072,27,45.95,2
93286214,2024-02-07T12:20:40.850109,21,42.2,2
93289874,2024-02-07T15:57:38.291228,26,5.8,1
93293339,2024-02-07T15:10:29.559329,1,14.76,1
93332389,2024-02-09T01:12:42.982991,25,32.11,2
93332936,2024-02-04T13:06:24.407910,10,26.06,3
93344505,2024-02-10T02:23:40.191975,6,32.76,1
93346798,2024-02-04T17:52:17.504262,8,30.34,3
93346904,2024-02-10T00:36:51.907588,8,5.54,2
93360435,2024-02-03T09:51:02.653508,13,20.37,4
93361601,2024-02-10T00:13:23.667819,17,8.84,1
93376584,2024-02-07T12:17:04.575995,30,51.04,5
93382748,2024-02-07T10:57:12.291391,29,88.45,5
93385741,2024-02-06T00:26:49.188117,10,3.77,1
93386382,2024-02-06T15:00:54.918775,19,83.47,3
93393500,2024-02-07T17:23:12.735887,26,47.19,3
93397982,2024-02-10T20:13:43.913812,19,27.78,1
93458931,2024-02-01T04:15:12.973539,22,64.47,5
93463181,2024-02-10T02:30:08.188866,21,39.51,2
93466511,2024-02-07T14:05:20.757499,20,41.6,3
93466803,2024-02-01T08:34:24.157041,24,106.47,5
93485577,2024-02-03T08:47:13.340689,11,25.67,2
93487417,2024-02-01T04:14:25.017296,13,35.49,3
93491131,2024-02-06T11:41:12.210174,1,44.47,3
93494098,2024-02-05T21:27:46.165213,14,58.08,5
93496615,2024-02-08T23:42:35.354578,30,27.42,5
93503399,2024-02-09T13:01:52.586677,6,37.83,2
93517793,2024-02-07T14:59:31.872709,26,46.3,1
93529837,2024-02-06T13:19:41.046908,7,69.1,4
93532255,2024-02-08T14:56:20.359031,11,58.42,4
93541193,2024-02-07T17:53:45.232183,29,30.74,4
93545051,2024-02-04T13:51:49.477937,13,15.24,2
93550278,2024-02-07T12:18:19.121729,11,68.72,4
93551425,2024-02-03T18:17:04.031523,14,34.69,3
93552924,2024-02-07T07:34:15.916877,25,79.87,5
93564679,2024-02-07T16:05:35.782664,2,15.88,1
93585895,2024-02-07T23:10:19.093853,15,52.71,4
93586922,2024-02-04T06:52:57.622716,30,56.59,3
93594356,2024-02-06T01:39:54.941601,26,22.14,1
93620941,2024-02-04T18:11:56.080749,24,69.9,4
93631339,2024-02-04T03:19:23.392602,23,33.37,3
93637337,2024-02-06T06:04:49.327904,19,18.41,2
93638846,2024-02-10T23:52:41.537340,20,16.07,2
93644085,2024-02-04T02:34:24.669931,18,70.64,4
93644281,2024-02-10T22:39:33.267759,28,71.13,3
93662313,2024-02-04T17:54:03.333090,15,61.37,5
93669709,2024-02-06T19:03:25.991599,11,4.82,1
93677080,2024-02-04T09:09:25.025627,26,9.57,2
93677121,2024-02-04T06:35:41.334514,2,88.15,5
93680222,2024-02-04T15:01:14.994800,2,64.7,5
93683764,2024-02-07T05:31:27.501078,12,60.36,2
93687671,2024-02-04T12:00:42.606258,9,67.19,4
93692954,2024-02-04T10:26:42.117899,6,32.33,2
93697734,2024-02-04T13:23:52.328862,9,115.42,5
93705244,2024-02-09T05:17:48.435041,9,60.58,4
93714242,2024-02-09T01:21:07.405845,20,33.4,2
93733639,2024-02-06T17:46:39.357372,21,41.59,5
93733897,2024-02-04T06:16:06.191861,14,30.91,2
93739144,2024-02-06T23:31:15.098399,14,49.02,3
93745710,2024-02-04T12:54:18.427250,6,55.84,4
93748164,2024-02-07T16:42:45.339397,20,17.55,1
93751389,2024-02-05T14:51:08.492461,14,38.66,2
93753401,2024-02-07T23:42:46.403083,28,17.55,1
93754519,2024-02-07T00:39:38.231678,20,7.94,1
93759719,2024-02-04T19:14:59.449483,20,21.72,1
93794979,2024-02-01T08:05:06.012413,10,67.11,4
93805214,2024-02-01T00:52:24.153224,4,89.21,3
93819852,2024-02-07T14:44:54.305001,12,10.76,1
93834675,2024-02-06T01:30:28.791708,7,24.57,1
93835854,2024-02-01T01:57:57.031460,26,59.37,4
93851192,2024-02-06T14:34:27.393007,20,41.4,5
93857419,2024-02-06T22:30:56.386957,9,43.82,3
93861983,2024-02-07T21:23:24.858142,19,15.08,1
93863436,2024-02-04T06:27:47.158819,8,68.37,4
93867557,2024-02-05T03:01:15.530429,25,36.09,3
93874674,2024-02-08T20:07:34.836393,16,73.46,3
93877379,2024-02-09T01:20:42.997260,2,38.81,3
93895176,2024-02-09T04:01:50.564791,27,42.64,3
93905561,2024-02-01T01:12:35.963023,24,60.67,5
93910715,2024-02-04T07:10:29.683167,2,24.33,2
93914380,2024-02-06T00:10:06.754600,22,50.78,3
93918125,2024-02-07T19:38:53.007149,9,6.75,1
93918237,2024-02-07T14:33:38.569457,18,21.99,2
93944948,2024-02-03T16:44:03.376593,25,58.54,5
93952295,2024-02-09T18:48:01.548189,8,29.97,4
93961297,2024-02-09T09:56:56.176413,12,40.76,2
93962156,2024-02-06T05:46:05.191158,26,35.15,2
93965014,2024-02-09T20:39:59.369250,16,73.1,3
93978301,2024-02-01T03:05:06.133132,15,20.3,2
93990369,2024-02-06T03:42:50.722394,3,92.81,5
93993702,2024-02-07T18:19:07.947039,21,37.91,4
94006150,2024-02-10T08:41:25.902495,15,96.05,5
94013202,2024-02-03T13:27:46.314028,2,27.31,4
94014773,2024-02-04T20:04:45.960042,8,26.08,2
94027784,2024-02-09T05:35:00.073777,6,8.55,1
94050278,2024-02-10T12:50:17.290890,11,58.69,4
94067240,2024-02-08T12:30:03.919079,12,9.2,3
94070506,2024-02-09T22:05:56.605178,22,89.55,4
94080209,2024-02-07T01:02:56.368212,13,40.8,3
94090375,2024-02-10T20:22:24.825531,8,88.55,4
94092041,2024-02-09T07:15:29.499044,7,41.19,4
94100123,2024-02-08T18:06:02.989879,24,88.08,5
94101658,2024-02-01T14:51:47.416453,16,11.4,1
94110219,2024-02-05T03:35:04.882593,4,5.13,1
94113646,2024-02-10T03:33:25.606738,3,85.21,5
94131107,2024-02-03T17:47:43.284852,1,44.92,4
94133116,2024-02-04T02:42:36.169329,4,23.45,2
94152656,2024-02-06T17:15:37.966139,25,23.1,2
94163218,2024-02-03T06:37:28.747240,18,5.85,1
94165974,2024-02-08T20:01:14.872286,3,92.71,5
94173591,2024-02-04T20:58:19.923857,24,5.5,2
94178078,2024-02-08T23:37:15.755322,21,41.83,3
94190008,2024-02-06T06:09:22.939085,24,39.41,4
94209988,2024-02-04T17:23:31.017541,21,50.61,4
94216895,2024-02-06T17:13:50.124992,18,17.68,1
94234564,2024-02-09T14:10:20.791533,12,6.52,2
94237275,2024-02-09T12:24:02.552784,10,42.8,2
94258182,2024-02-05T16:13:19.140192,18,116.17,5
94268831,2024-02-06T09:51:28.933023,1,7.1,1
94270534,2024-02-07T23:35:52.367143,27,4.1,1
94281678,2024-02-01T10:14:45.168065,12,12.71,2
94312222,2024-02-09T15:28:38.592219,25,57.16,4
94318637,2024-02-04T22:13:23.540055,1,58.28,5
94323573,2024-02-03T22:28:01.030322,20,32.76,1
94333590,2024-02-06T18:24:13.282522,1,54.0,4
94336090,2024-02-01T11:55:51.229637,25,12.05,1
94337828,2024-02-07T11:32:25.079433,21,65.49,3
94394282,2024-02-06T17:32:47.006889,12,45.88,3
94396975,2024-02-06T02:56:33.994357,20,19.99,3
94398964,2024-02-07T18:33:56.990040,3,54.34,4
94424076,2024-02-07T10:28:03.740441,8,42.28,4
94431986,2024-02-06T21:52:19.677438,23,36.57,3
94441053,2024-02-04T02:20:51.927531,21,24.99,2
94467766,2024-02-01T04:05:52.936225,11,46.41,5
94477887,2024-02-08T14:27:47.226268,11,112.05,5
94489477,2024-02-10T03:39:30.256434,4,29.25,4
94506112,2024-02-07T09:56:17.717076,29,7.23,2
94509772,2024-02-07T11:48:48.929455,4,48.54,3
94514583,2024-02-10T10:13:26.440783,18,21.88,2
94526146,2024-02-06T17:02:14.398851,11,44.64,4
94569934,2024-02-04T00:12:15.494543,12,30.96,1
94575928,2024-02-06T11:54:20.412968,2,18.55,2
94583773,2024-02-01T09:18:21.790519,21,74.96,4
94598008,2024-02-07T21:38:05.639103,23,22.77,4
94603063,2024-02-06T07:10:36.860355,14,31.91,5
94604239,2024-02-09T02:42:01.546972,19,5.31,2
94606377,2024-02-10T07:29:06.723232,29,14.76,1
94612911,2024-02-09T08:19:06.853772,2,32.68,3
94613369,2024-02-07T21:14:16.161556,17,80.26,4
94629275,2024-02-04T11:33:36.532589,21,79.86,4
94629495,2024-02-01T02:21:31.004380,8,38.09,4
94653531,2024-02-07T19:02:54.483477,26,50.97,2
94661392,2024-02-07T20:35:25.273797,19,39.1,3
94663332,2024-02-05T09:04:19.066032,26,36.55,4
94670498,2024-02-05T08:15:23.474511,6,55.07,4
94683406,2024-02-07T09:53:33.244450,17,30.06,3
94690120,2024-02-10T05:30:03.023148,26,67.13,5
94697647,2024-02-05T05:37:07.937571,9,29.79,3
94706571,2024-02-06T14:24:10.150197,5,99.41,5
94745957,2024-02-04T00:17:15.410090,5,40.46,3
94791016,2024-02-09T05:15:19.771124,14,32.18,2
94805214,2024-02-06T15:13:26.401963,8,4.92,2
94812548,2024-02-07T03:55:12.414495,11,83.91,5
94812912,2024-02-09T11:14:40.653501,11,32.84,5
94815611,2024-02-04T03:11:42.575367,28,30.83,5
94816427,2024-02-04T08:03:20.183158,2,28.5,1
94852986,2024-02-06T05:14:26.442254,10,44.49,4
94879137,2024-02-10T23:49:35.480247,25,24.04,2
94902095,2024-02-09T15:53:05.416764,13,115.33,5
94906183,2024-02-10T11:41:02.286969,17,103.85,5
94910503,2024-02-04T05:34:40.394835,3,16.82,2
94922193,2024-02-09T00:59:49.197552,23,4.84,1
94924781,2024-02-07T13:51:43.339267,24,5.56,1
94931395,2024-02-01T03:40:23.884335,10,98.9,5
94934028,2024-02-03T08:52:36.535002,5,15.59,2
94934244,2024-02-06T06:03:37.983697,28,38.35,4
94939687,2024-02-08T02:39:38.209016,18,34.06,2
94940421,2024-02-06T17:52:08.232609,4,51.99,3
94948220,2024-02-09T21:08:02.212236,11,19.31,2
94953943,2024-02-04T04:52:46.282504,23,7.74,1
94958068,2024-02-04T05:47:22.563104,24,49.27,4
94981362,2024-02-10T11:31:14.153042,16,27.57,1
