order_id,product_id,quantity,unit_price,line_total
74818733,35,3,9.26,27.78
74835553,1,2,8.05,16.1
74841850,9,2,9.19,18.38
74841850,12,4,8.78,35.12
74841850,17,3,5.43,16.29
74841850,19,3,2.9,8.7
74859750,15,4,5.56,22.24
74859750,25,4,2.51,10.04
74859750,29,2,4.72,9.44
74859750,36,4,8.84,35.36
74889494,7,1,3.86,3.86
74889494,25,5,2.51,12.55
74889494,32,2,2.41,4.82
74894112,9,3,9.19,27.57
74894112,18,4,6.46,25.84
74894112,34,4,7.1,28.4
74907871,10,5,1.43,7.15
74907871,11,4,5.63,22.52
74907871,25,5,2.51,12.55
74907871,31,5,1.83,9.15
74922202,5,2,5.38,10.76
74922202,20,1,1.92,1.92
74922202,35,2,9.26,18.52
74932785,10,3,1.43,4.29
74936621,4,3,5.89,17.67
74936621,32,1,2.41,2.41
74949418,1,1,8.05,8.05
74949418,10,2,1.43,2.86
74949418,22,3,1.21,3.63
74949418,29,1,4.72,4.72
74966622,8,5,7.74,38.7
74966622,10,4,1.43,5.72
74966622,24,3,3.97,11.91
75008393,34,1,7.1,7.1
75013462,5,3,5.38,16.14
75013462,20,3,1.92,5.76
75013462,24,3,3.97,11.91
75013462,28,2,3.77,7.54
75013462,33,4,5.52,22.08
75019300,8,1,7.74,7.74
75019300,11,3,5.63,16.89
75019300,31,4,1.83,7.32
75019300,36,3,8.84,26.52
75028758,14,3,8.19,24.57
75029417,20,2,1.92,3.84
75029417,31,2,1.83,3.66
75032967,11,5,5.63,28.15
75032967,13,5,6.91,34.55
75032967,27,3,1.71,5.13
75032967,32,1,2.41,2.41
75037154,6,3,0.82,2.46
75037154,16,1,5.85,5.85
75037154,17,1,5.43,5.43
75037154,25,2,2.51,5.02
75049141,4,2,5.89,11.78
75049141,7,3,3.86,11.58
75049141,8,3,7.74,23.22
75049141,18,3,6.46,19.38
75049141,28,2,3.77,7.54
75062006,15,1,5.56,5.56
75062006,20,2,1.92,3.84
75071083,1,2,8.05,16.1
75071083,2,2,0.51,1.02
75071083,10,5,1.43,7.15
75071083,33,2,5.52,11.04
75081445,7,1,3.86,3.86
75081445,13,4,6.91,27.64
75081445,28,2,3.77,7.54
75081445,31,5,1.83,9.15
75085663,20,4,1.92,7.68
75085663,26,4,2.25,9.0
75087988,13,2,6.91,13.82
75111624,2,3,0.51,1.53
75111624,4,3,5.89,17.67
75111624,21,1,5.7,5.7
75121240,8,3,7.74,23.22
75121240,27,5,1.71,8.55
75152053,3,1,7.38,7.38
75152053,10,4,1.43,5.72
75152053,11,1,5.63,5.63
75152053,32,1,2.41,2.41
75152053,35,1,9.26,9.26
75154012,8,2,7.74,15.48
75154012,21,1,5.7,5.7
75154012,34,4,7.1,28.4
75160080,19,3,2.9,8.7
75160080,23,3,5.7,17.1
75160835,1,3,8.05,24.15
75160835,14,3,8.19,24.57
75160835,27,4,1.71,6.84
75165442,3,5,7.38,36.9
75165442,12,2,8.78,17.56
75165442,19,3,2.9,8.7
75165442,23,1,5.7,5.7
75165442,28,5,3.77,18.85
75182115,16,3,5.85,17.55
75182115,24,5,3.97,19.85
75185673,6,4,0.82,3.28
75185673,13,1,6.91,6.91
75185673,28,1,3.77,3.77
75187814,17,4,5.43,21.72
75187814,24,4,3.97,15.88
75191663,3,1,7.38,7.38
75191663,36,2,8.84,17.68
75217749,8,3,7.74,23.22
75217749,24,4,3.97,15.88
75243001,32,4,2.41,9.64
75250084,16,5,5.85,29.25
75253697,13,1,6.91,6.91
75262824,1,2,8.05,16.1
75262824,4,4,5.89,23.56
75262824,31,5,1.83,9.15
75277036,4,1,5.89,5.89
75277036,10,1,1.43,1.43
75277036,15,5,5.56,27.8
75277036,17,1,5.43,5.43
75277036,29,1,4.72,4.72
75277720,10,4,1.43,5.72
75277720,20,5,1.92,9.6
75277720,30,1,1.14,1.14
75290339,22,1,1.21,1.21
75290339,24,2,3.97,7.94
75290339,31,3,1.83,5.49
75290339,35,4,9.26,37.04
75290901,12,2,8.78,17.56
75290901,18,4,6.46,25.84
75290901,30,4,1.14,4.56
75290901,31,2,1.83,3.66
75290901,33,3,5.52,16.56
75308371,8,1,7.74,7.74
75308371,10,3,1.43,4.29
75308371,23,5,5.7,28.5
75308371,29,4,4.72,18.88
75322053,3,5,7.38,36.9
75322053,13,1,6.91,6.91
75322053,16,5,5.85,29.25
75322053,23,4,5.7,22.8
75322053,34,2,7.1,14.2
75327656,5,2,5.38,10.76
75327656,12,3,8.78,26.34
75331149,18,2,6.46,12.92
75331149,29,3,4.72,14.16
75341230,5,2,5.38,10.76
75342892,15,4,5.56,22.24
75383494,11,4,5.63,22.52
75383494,18,1,6.46,6.46
75383494,23,3,5.7,17.1
75389615,17,1,5.43,5.43
75389615,19,3,2.9,8.7
75389615,22,3,1.21,3.63
75389615,26,3,2.25,6.75
75398032,8,3,7.74,23.22
75398032,21,4,5.7,22.8
75405019,1,3,8.05,24.15
75405019,29,2,4.72,9.44
75412060,28,5,3.77,18.85
75412060,29,2,4.72,9.44
75412060,34,3,7.1,21.3
75430785,5,4,5.38,21.52
75430785,16,2,5.85,11.7
75430785,17,2,5.43,10.86
75430785,23,2,5.7,11.4
75430785,25,5,2.51,12.55
75435133,16,3,5.85,17.55
75444000,3,5,7.38,36.9
75444000,16,4,5.85,23.4
75444000,18,5,6.46,32.3
75444000,25,2,2.51,5.02
75453756,13,4,6.91,27.64
75456260,9,1,9.19,9.19
75456260,18,1,6.46,6.46
75456260,26,3,2.25,6.75
75456260,32,2,2.41,4.82
75459036,7,5,3.86,19.3
75459036,16,3,5.85,17.55
75459036,19,1,2.9,2.9
75459036,20,1,1.92,1.92
75476093,5,3,5.38,16.14
75476093,9,3,9.19,27.57
75476093,11,4,5.63,22.52
75476093,36,1,8.84,8.84
75481243,5,4,5.38,21.52
75481243,8,4,7.74,30.96
75481243,22,1,1.21,1.21
75503387,8,1,7.74,7.74
75503387,31,1,1.83,1.83
75506516,15,4,5.56,22.24
75506516,30,1,1.14,1.14
75519094,9,2,9.19,18.38
75519276,5,5,5.38,26.9
75519276,12,2,8.78,17.56
75519276,32,2,2.41,4.82
75539411,5,2,5.38,10.76
75539411,30,5,1.14,5.7
75539411,32,2,2.41,4.82
75546154,10,1,1.43,1.43
75546154,21,5,5.7,28.5
75546154,28,5,3.77,18.85
75546154,32,2,2.41,4.82
75547688,3,5,7.38,36.9
75547688,5,2,5.38,10.76
75547688,7,4,3.86,15.44
75547688,9,4,9.19,36.76
75547688,34,5,7.1,35.5
75554135,7,3,3.86,11.58
75554135,11,5,5.63,28.15
75554135,14,1,8.19,8.19
75554135,19,5,2.9,14.5
75568668,8,3,7.74,23.22
75568668,10,1,1.43,1.43
75568668,26,2,2.25,4.5
75570356,19,3,2.9,8.7
75570356,21,5,5.7,28.5
75570356,28,1,3.77,3.77
75570541,12,3,8.78,26.34
75570541,24,3,3.97,11.91
75570541,30,3,1.14,3.42
75570541,36,1,8.84,8.84
75583301,28,3,3.77,11.31
75584832,15,1,5.56,5.56
75584832,21,2,5.7,11.4
75584832,25,4,2.51,10.04
75584832,34,1,7.1,7.1
75584832,36,5,8.84,44.2
75588039,12,1,8.78,8.78
75588039,25,4,2.51,10.04
75588653,8,5,7.74,38.7
75589329,1,5,8.05,40.25
75589329,3,5,7.38,36.9
75589329,21,3,5.7,17.1
75589329,30,4,1.14,4.56
75599898,10,1,1.43,1.43
75599898,26,3,2.25,6.75
75602563,9,5,9.19,45.95
75602563,25,3,2.51,7.53
75602563,32,1,2.41,2.41
75607524,36,4,8.84,35.36
75610081,25,1,2.51,2.51
75612559,14,4,8.19,32.76
75639657,3,3,7.38,22.14
75639657,36,1,8.84,8.84
75643728,9,5,9.19,45.95
75643728,15,1,5.56,5.56
75643728,26,4,2.25,9.0
75649965,10,2,1.43,2.86
75649965,24,4,3.97,15.88
75660471,7,1,3.86,3.86
75660471,13,4,6.91,27.64
75660471,19,3,2.9,8.7
75673181,8,5,7.74,38.7
75689508,24,4,3.97,15.88
75689508,35,4,9.26,37.04
75707564,2,3,0.51,1.53
75707564,11,5,5.63,28.15
75707564,25,5,2.51,12.55
75709755,1,4,8.05,32.2
75709755,2,5,0.51,2.55
75709755,15,4,5.56,22.24
75713805,21,1,5.7,5.7
75713805,30,5,1.14,5.7
75713805,32,3,2.41,7.23
75751591,6,5,0.82,4.1
75751591,33,0,5.52,0.0
75788629,5,1,5.38,5.38
75788629,20,1,1.92,1.92
75788629,24,1,3.97,3.97
75794332,16,1,5.85,5.85
75794332,17,1,5.43,5.43
75799786,16,1,5.85,5.85
75799786,22,5,1.21,6.05
75809850,1,2,8.05,16.1
75809850,23,4,5.7,22.8
75809850,34,5,7.1,35.5
75820543,17,4,5.43,21.72
75820543,30,3,1.14,3.42
75820543,36,1,8.84,8.84
75840553,14,2,8.19,16.38
75840553,21,5,5.7,28.5
75840553,30,3,1.14,3.42
75840553,34,4,7.1,28.4
75864698,33,4,5.52,22.08
75864698,34,3,7.1,21.3
75872224,1,2,8.05,16.1
75880317,20,3,1.92,5.76
75880317,24,4,3.97,15.88
75880317,28,3,3.77,11.31
75880317,34,2,7.1,14.2
75880493,10,4,1.43,5.72
75880493,18,1,6.46,6.46
75880493,34,4,7.1,28.4
75881983,20,1,1.92,1.92
75888263,5,1,5.38,5.38
75888263,7,4,3.86,15.44
75888263,18,5,6.46,32.3
75888263,23,4,5.7,22.8
75902463,15,5,5.56,27.8
75902463,19,1,2.9,2.9
75902463,24,4,3.97,15.88
75902463,30,4,1.14,4.56
75902463,36,4,8.84,35.36
75910894,14,2,8.19,16.38
75910894,28,5,3.77,18.85
75910894,30,3,1.14,3.42
75910894,36,5,8.84,44.2
75920864,36,4,8.84,35.36
75922395,16,4,5.85,23.4
75922395,19,5,2.9,14.5
75922395,30,5,1.14,5.7
75922395,31,4,1.83,7.32
75923572,27,5,1.71,8.55
75923572,28,2,3.77,7.54
75923572,33,2,5.52,11.04
75923572,34,2,7.1,14.2
75949655,2,2,0.51,1.02
75949655,31,3,1.83,5.49
75949655,33,5,5.52,27.6
75949655,34,2,7.1,14.2
75949655,35,5,9.26,46.3
75952788,3,1,7.38,7.38
75952788,4,2,5.89,11.78
75952788,5,2,5.38,10.76
75952788,19,5,2.9,14.5
75952788,36,3,8.84,26.52
75974187,5,4,5.38,21.52
75974187,8,1,7.74,7.74
75981875,27,3,1.71,5.13
75986558,10,5,1.43,7.15
75986558,12,5,8.78,43.9
75986558,18,1,6.46,6.46
75986558,19,5,2.9,14.5
75986558,23,5,5.7,28.5
75996396,1,3,8.05,24.15
75996396,4,4,5.89,23.56
75996396,8,2,7.74,15.48
75996396,24,3,3.97,11.91
75996396,29,4,4.72,18.88
76001303,4,1,5.89,5.89
76001303,7,4,3.86,15.44
76001303,21,1,5.7,5.7
76001303,23,2,5.7,11.4
76001303,25,5,2.51,12.55
76004546,7,1,3.86,3.86
76041546,4,5,5.89,29.45
76041546,15,4,5.56,22.24
76044353,20,5,1.92,9.6
76044353,29,4,4.72,18.88
76046889,18,3,6.46,19.38
76046889,20,1,1.92,1.92
76046889,27,1,1.71,1.71
76064133,3,1,7.38,7.38
76064133,10,2,1.43,2.86
76064133,14,2,8.19,16.38
76064133,19,3,2.9,8.7
76065830,8,2,7.74,15.48
76065830,22,3,1.21,3.63
76065830,25,3,2.51,7.53
76066999,20,1,1.92,1.92
76066999,21,1,5.7,5.7
76082159,6,1,0.82,0.82
76087506,13,2,6.91,13.82
76091480,4,3,5.89,17.67
76091480,10,3,1.43,4.29
76091480,17,3,5.43,16.29
76091480,26,4,2.25,9.0
76091480,35,2,9.26,18.52
76091873,3,3,7.38,22.14
76091873,8,5,7.74,38.7
76091873,22,5,1.21,6.05
76091873,26,3,2.25,6.75
76098869,18,3,6.46,19.38
76098869,25,4,2.51,10.04
76098869,31,1,1.83,1.83
76113664,6,4,0.82,3.28
76113664,24,2,3.97,7.94
76113664,29,4,4.72,18.88
76136331,14,5,8.19,40.95
76136331,24,3,3.97,11.91
76136331,29,4,4.72,18.88
76136331,36,5,8.84,44.2
76141088,16,3,5.85,17.55
76143344,10,1,1.43,1.43
76143344,16,4,5.85,23.4
76143344,25,4,2.51,10.04
76143344,29,3,4.72,14.16
76154224,21,2,5.7,11.4
76182368,16,2,5.85,11.7
76200169,35,4,9.26,37.04
76202667,7,2,3.86,7.72
76202667,8,1,7.74,7.74
76202667,9,5,9.19,45.95
76224098,24,2,3.97,7.94
76224098,34,2,7.1,14.2
76227961,21,5,5.7,28.5
76227961,27,2,1.71,3.42
76233418,6,3,0.82,2.46
76253811,13,1,6.91,6.91
76253811,20,2,1.92,3.84
76255723,1,3,8.05,24.15
76255723,3,3,7.38,22.14
76255723,11,1,5.63,5.63
76255723,22,1,1.21,1.21
76255723,27,1,1.71,1.71
76259842,6,1,0.82,0.82
76265080,17,2,5.43,10.86
76267335,5,2,5.38,10.76
76267335,12,4,8.78,35.12
76268686,10,5,1.43,7.15
76268686,36,1,8.84,8.84
76271777,22,1,1.21,1.21
76289778,18,3,6.46,19.38
76289778,33,4,5.52,22.08
76302546,27,3,1.71,5.13
76304336,32,1,2.41,2.41
76309658,3,1,7.38,7.38
76309658,9,3,9.19,27.57
76309658,16,2,5.85,11.7
76309658,23,5,5.7,28.5
76312778,28,3,3.77,11.31
76312778,29,5,4.72,23.6
76312778,31,5,1.83,9.15
76334943,8,1,7.74,7.74
76334943,11,4,5.63,22.52
76334943,26,5,2.25,11.25
76334943,32,2,2.41,4.82
76346852,18,2,6.46,12.92
76346852,25,3,2.51,7.53
76355611,2,3,0.51,1.53
76355611,12,1,8.78,8.78
76355611,16,5,5.85,29.25
76355611,29,2,4.72,9.44
76356673,12,3,8.78,26.34
76356673,13,3,6.91,20.73
76356673,21,4,5.7,22.8
76356673,29,4,4.72,18.88
76375938,11,2,5.63,11.26
76375938,14,2,8.19,16.38
76375938,15,4,5.56,22.24
76375938,21,5,5.7,28.5
76375938,31,3,1.83,5.49
76388838,27,5,1.71,8.55
76388838,35,3,9.26,27.78
76398138,3,3,7.38,22.14
76398138,20,4,1.92,7.68
76398138,30,5,1.14,5.7
76398138,36,3,8.84,26.52
76401648,36,1,8.84,8.84
76405351,12,4,8.78,35.12
76405351,22,4,1.21,4.84
76405351,31,1,1.83,1.83
76426766,14,3,8.19,24.57
76426766,17,1,5.43,5.43
76426766,21,5,5.7,28.5
76426766,33,1,5.52,5.52
76428288,10,2,1.43,2.86
76428288,25,2,2.51,5.02
76430655,25,1,2.51,2.51
76433089,6,2,0.82,1.64
76440874,24,2,3.97,7.94
76446861,1,3,8.05,24.15
76446861,13,4,6.91,27.64
76446861,14,1,8.19,8.19
76446861,15,1,5.56,5.56
76466107,20,2,1.92,3.84
76466107,22,1,1.21,1.21
76466107,23,5,5.7,28.5
76466107,34,2,7.1,14.2
76473786,4,2,5.89,11.78
76473786,8,3,7.74,23.22
76473786,26,1,2.25,2.25
76473786,34,2,7.1,14.2
76474807,23,2,5.7,11.4
76474807,25,2,2.51,5.02
76475885,19,4,2.9,11.6
76475885,24,3,3.97,11.91
76507302,3,2,7.38,14.76
76507302,19,2,2.9,5.8
76507302,25,2,2.51,5.02
76507302,26,2,2.25,4.5
76509810,14,5,8.19,40.95
76509810,22,4,1.21,4.84
76509810,34,1,7.1,7.1
76511800,8,5,7.74,38.7
76511800,12,2,8.78,17.56
76511800,20,3,1.92,5.76
76511800,31,1,1.83,1.83
76511800,35,5,9.26,46.3
76535320,9,5,9.19,45.95
76535320,14,3,8.19,24.57
76535320,32,4,2.41,9.64
76536673,5,4,5.38,21.52
76536673,7,3,3.86,11.58
76536673,14,3,8.19,24.57
76536673,29,4,4.72,18.88
76538324,1,2,8.05,16.1
76538324,3,2,7.38,14.76
76538324,11,4,5.63,22.52
76538324,15,2,5.56,11.12
76538324,23,1,5.7,5.7
76545583,3,2,7.38,14.76
76545583,5,5,5.38,26.9
76545583,9,4,9.19,36.76
76545583,27,1,1.71,1.71
76547061,2,2,0.51,1.02
76547061,7,2,3.86,7.72
76561628,7,2,3.86,7.72
76561628,17,2,5.43,10.86
76561628,18,4,6.46,25.84
76561628,23,4,5.7,22.8
76561628,35,3,9.26,27.78
76561644,3,3,7.38,22.14
76561644,21,3,5.7,17.1
76561644,24,5,3.97,19.85
76561644,26,3,2.25,6.75
76561644,28,3,3.77,11.31
76570544,3,2,7.38,14.76
76570544,15,1,5.56,5.56
76570544,20,3,1.92,5.76
76588830,19,1,2.9,2.9
76594935,6,2,0.82,1.64
76594935,12,5,8.78,43.9
76594935,15,5,5.56,27.8
76594935,32,5,2.41,12.05
76619973,13,4,6.91,27.64
76619973,20,1,1.92,1.92
76619973,31,3,1.83,5.49
76624370,3,3,7.38,22.14
76624370,7,2,3.86,7.72
76624370,16,1,5.85,5.85
76624370,36,5,8.84,44.2
76627218,9,1,9.19,9.19
76627218,14,5,8.19,40.95
76627218,26,5,2.25,11.25
76627224,10,1,1.43,1.43
76627224,13,1,6.91,6.91
76627224,35,3,9.26,27.78
76637219,5,4,5.38,21.52
76637219,14,2,8.19,16.38
76637219,15,5,5.56,27.8
76637219,17,1,5.43,5.43
76637219,33,0,5.52,0.0
76651305,28,4,3.77,15.08
76660293,10,3,1.43,4.29
76660293,33,0,5.52,0.0
76660293,36,4,8.84,35.36
76675160,28,4,3.77,15.08
76675160,31,5,1.83,9.15
76675160,32,3,2.41,7.23
76675829,4,4,5.89,23.56
76675829,26,4,2.25,9.0
76675829,30,3,1.14,3.42
76675829,33,4,5.52,22.08
76683838,20,3,1.92,5.76
76683838,36,3,8.84,26.52
76685873,9,2,9.19,18.38
76685873,16,5,5.85,29.25
76685873,18,3,6.46,19.38
76685873,35,5,9.26,46.3
76689543,23,3,5.7,17.1
76689543,27,3,1.71,5.13
76689543,29,1,4.72,4.72
76690294,31,5,1.83,9.15
76693181,6,5,0.82,4.1
76693181,14,2,8.19,16.38
76693181,21,3,5.7,17.1
76693181,25,2,2.51,5.02
76695061,16,1,5.85,5.85
76699426,19,2,2.9,5.8
76699426,35,5,9.26,46.3
76714056,21,2,5.7,11.4
76714056,31,3,1.83,5.49
76715225,12,3,8.78,26.34
76715225,15,5,5.56,27.8
76721494,13,4,6.91,27.64
76721494,14,2,8.19,16.38
76721494,20,1,1.92,1.92
76721494,24,5,3.97,19.85
76721494,27,1,1.71,1.71
76721895,3,3,7.38,22.14
76721895,13,3,6.91,20.73
76721895,25,3,2.51,7.53
76721895,34,2,7.1,14.2
76726696,17,4,5.43,21.72
76726696,25,3,2.51,7.53
76732586,17,5,5.43,27.15
76732586,34,5,7.1,35.5
76738928,17,1,5.43,5.43
76747160,1,2,8.05,16.1
76747160,7,4,3.86,15.44
76747160,11,4,5.63,22.52
76747160,33,4,5.52,22.08
76748774,10,3,1.43,4.29
76748774,19,1,2.9,2.9
76748774,22,5,1.21,6.05
76748774,28,5,3.77,18.85
76768093,15,3,5.56,16.68
76778441,15,4,5.56,22.24
76778441,19,2,2.9,5.8
76778441,24,5,3.97,19.85
76779669,7,3,3.86,11.58
76779669,23,5,5.7,28.5
76785278,22,1,1.21,1.21
76788469,8,1,7.74,7.74
76788469,10,5,1.43,7.15
76788469,33,2,5.52,11.04
76788469,34,4,7.1,28.4
76810854,14,3,8.19,24.57
76810854,17,5,5.43,27.15
76810854,22,4,1.21,4.84
76821104,15,4,5.56,22.24
76821104,17,2,5.43,10.86
76822872,1,3,8.05,24.15
76822872,5,4,5.38,21.52
76822872,7,4,3.86,15.44
76823129,12,3,8.78,26.34
76823129,14,5,8.19,40.95
76823129,32,5,2.41,12.05
76826889,12,3,8.78,26.34
76826889,20,4,1.92,7.68
76826889,31,1,1.83,1.83
76834327,7,4,3.86,15.44
76834832,8,5,7.74,38.7
76834832,12,2,8.78,17.56
76835556,13,4,6.91,27.64
76835556,18,3,6.46,19.38
76835556,20,1,1.92,1.92
76835556,28,5,3.77,18.85
76885393,24,4,3.97,15.88
76885393,32,3,2.41,7.23
76892445,21,2,5.7,11.4
76892445,26,4,2.25,9.0
76892445,29,2,4.72,9.44
76892445,30,1,1.14,1.14
76892445,35,1,9.26,9.26
76897485,33,3,5.52,16.56
76963578,4,3,5.89,17.67
76963578,17,5,5.43,27.15
76963578,21,4,5.7,22.8
76963578,29,1,4.72,4.72
76963578,34,5,7.1,35.5
76971115,2,5,0.51,2.55
76977499,4,4,5.89,23.56
76977499,11,1,5.63,5.63
76977499,13,5,6.91,34.55
76977499,29,4,4.72,18.88
76986345,2,3,0.51,1.53
76986345,12,5,8.78,43.9
76994427,2,4,0.51,2.04
76994427,11,2,5.63,11.26
76994427,21,2,5.7,11.4
76994427,34,3,7.1,21.3
76994427,36,2,8.84,17.68
76997861,23,2,5.7,11.4
76997861,34,1,7.1,7.1
77003500,28,1,3.77,3.77
77019727,6,2,0.82,1.64
77019727,14,2,8.19,16.38
77019727,30,4,1.14,4.56
77021414,14,5,8.19,40.95
77021414,22,1,1.21,1.21
77021414,36,5,8.84,44.2
77033920,7,3,3.86,11.58
77033920,14,2,8.19,16.38
77033920,30,3,1.14,3.42
77033920,32,1,2.41,2.41
77043433,11,3,5.63,16.89
77043433,12,4,8.78,35.12
77043433,14,2,8.19,16.38
77043433,25,2,2.51,5.02
77043433,33,2,5.52,11.04
77046237,5,1,5.38,5.38
77046237,9,2,9.19,18.38
77062904,9,5,9.19,45.95
77062904,11,1,5.63,5.63
77062904,29,3,4.72,14.16
77068387,1,5,8.05,40.25
77068387,19,3,2.9,8.7
77073205,5,3,5.38,16.14
77073205,14,4,8.19,32.76
77073205,15,1,5.56,5.56
77073205,16,4,5.85,23.4
77073205,19,3,2.9,8.7
77074986,28,4,3.77,15.08
77074986,31,4,1.83,7.32
77091604,27,2,1.71,3.42
77098426,27,5,1.71,8.55
77102907,6,4,0.82,3.28
77102907,14,4,8.19,32.76
77102907,15,2,5.56,11.12
77102907,23,3,5.7,17.1
77102907,33,0,5.52,0.0
77123913,11,2,5.63,11.26
77132814,27,2,1.71,3.42
77132814,31,2,1.83,3.66
77138725,10,5,1.43,7.15
77138725,21,1,5.7,5.7
77138725,27,4,1.71,6.84
77178951,24,4,3.97,15.88
77187332,3,3,7.38,22.14
77187332,25,5,2.51,12.55
77209632,17,4,5.43,21.72
77209632,21,4,5.7,22.8
77209632,28,4,3.77,15.08
77220526,24,2,3.97,7.94
77230205,2,3,0.51,1.53
77241424,31,3,1.83,5.49
77242876,7,5,3.86,19.3
77242876,15,1,5.56,5.56
77250529,13,1,6.91,6.91
77250529,23,2,5.7,11.4
77264401,14,2,8.19,16.38
77264401,31,5,1.83,9.15
77264401,34,3,7.1,21.3
77265048,23,2,5.7,11.4
77265048,26,5,2.25,11.25
77265048,27,1,1.71,1.71
77265048,36,4,8.84,35.36
77267617,21,5,5.7,28.5
77267617,26,3,2.25,6.75
77278131,4,4,5.89,23.56
77278131,10,3,1.43,4.29
77278131,19,1,2.9,2.9
77284882,35,2,9.26,18.52
77297018,7,4,3.86,15.44
77297018,8,5,7.74,38.7
77297018,12,3,8.78,26.34
77297018,17,1,5.43,5.43
77297018,24,5,3.97,19.85
77298542,32,2,2.41,4.82
77308416,7,3,3.86,11.58
77308416,13,1,6.91,6.91
77308416,33,3,5.52,16.56
77334162,7,5,3.86,19.3
77334162,22,4,1.21,4.84
77334162,23,1,5.7,5.7
77334162,31,3,1.83,5.49
77334162,35,5,9.26,46.3
77361388,2,1,0.51,0.51
77361388,12,4,8.78,35.12
77361388,17,1,5.43,5.43
77361388,21,4,5.7,22.8
77361388,22,2,1.21,2.42
77366885,12,4,8.78,35.12
77366885,17,3,5.43,16.29
77366885,18,3,6.46,19.38
77366885,26,1,2.25,2.25
77366885,30,4,1.14,4.56
77372768,11,2,5.63,11.26
77372768,24,5,3.97,19.85
77372768,32,5,2.41,12.05
77389411,5,1,5.38,5.38
77389411,14,2,8.19,16.38
77389411,26,4,2.25,9.0
77397372,1,1,8.05,8.05
77397372,12,3,8.78,26.34
77397372,14,2,8.19,16.38
77397372,21,4,5.7,22.8
77397372,24,4,3.97,15.88
77403390,10,4,1.43,5.72
77403390,15,4,5.56,22.24
77411364,32,3,2.41,7.23
77416785,3,1,7.38,7.38
77416785,7,1,3.86,3.86
77416785,26,2,2.25,4.5
77418426,1,5,8.05,40.25
77418426,22,4,1.21,4.84
77418426,29,2,4.72,9.44
77418426,32,1,2.41,2.41
77430345,5,1,5.38,5.38
77430345,15,3,5.56,16.68
77430345,21,3,5.7,17.1
77433911,4,4,5.89,23.56
77433911,20,2,1.92,3.84
77433911,22,2,1.21,2.42
77434856,7,1,3.86,3.86
77434856,33,3,5.52,16.56
77450039,11,5,5.63,28.15
77450039,16,4,5.85,23.4
77450039,32,2,2.41,4.82
77454239,23,1,5.7,5.7
77454239,25,1,2.51,2.51
77454239,28,5,3.77,18.85
77454239,31,3,1.83,5.49
77454239,35,1,9.26,9.26
77475356,28,5,3.77,18.85
77475356,32,4,2.41,9.64
77482117,36,2,8.84,17.68
77484278,15,4,5.56,22.24
77488526,21,3,5.7,17.1
77509610,6,2,0.82,1.64
77509610,7,2,3.86,7.72
77509610,14,2,8.19,16.38
77509610,30,2,1.14,2.28
77509610,32,5,2.41,12.05
77514771,4,3,5.89,17.67
77514771,16,5,5.85,29.25
77514771,28,1,3.77,3.77
77514771,32,1,2.41,2.41
77524506,19,5,2.9,14.5
77524506,23,5,5.7,28.5
77524506,30,4,1.14,4.56
77541519,1,5,8.05,40.25
77541519,2,2,0.51,1.02
77541519,14,2,8.19,16.38
77541519,19,3,2.9,8.7
77541519,22,1,1.21,1.21
77544493,11,1,5.63,5.63
77544493,17,2,5.43,10.86
77544493,33,3,5.52,16.56
77544493,34,3,7.1,21.3
77547317,27,2,1.71,3.42
77576215,10,4,1.43,5.72
77580824,21,3,5.7,17.1
77580824,25,2,2.51,5.02
77580824,28,1,3.77,3.77
77580824,32,2,2.41,4.82
77585720,1,2,8.05,16.1
77585720,16,5,5.85,29.25
77585720,34,1,7.1,7.1
77597579,7,4,3.86,15.44
77597579,8,5,7.74,38.7
77597579,15,5,5.56,27.8
77597579,35,5,9.26,46.3
77623126,4,5,5.89,29.45
77623126,35,4,9.26,37.04
77636137,10,4,1.43,5.72
77636137,31,2,1.83,3.66
77636137,36,1,8.84,8.84
77645187,9,5,9.19,45.95
77645187,28,5,3.77,18.85
77652466,3,1,7.38,7.38
77652466,10,2,1.43,2.86
77652466,35,1,9.26,9.26
77673452,8,3,7.74,23.22
77673452,24,4,3.97,15.88
77673452,28,4,3.77,15.08
77673452,32,3,2.41,7.23
77681452,22,3,1.21,3.63
77681452,24,2,3.97,7.94
77681452,29,5,4.72,23.6
77687802,1,5,8.05,40.25
77687802,8,4,7.74,30.96
77687802,21,5,5.7,28.5
77687802,35,4,9.26,37.04
77688687,10,1,1.43,1.43
77688687,34,4,7.1,28.4
77697275,6,5,0.82,4.1
77697275,10,3,1.43,4.29
77697275,24,5,3.97,19.85
77697275,26,1,2.25,2.25
77702575,12,1,8.78,8.78
77702575,19,2,2.9,5.8
77702575,21,3,5.7,17.1
77712372,2,4,0.51,2.04
77712372,12,5,8.78,43.9
77712372,28,4,3.77,15.08
77712372,30,0,1.14,0.0
77714254,4,1,5.89,5.89
77714254,5,1,5.38,5.38
77714254,29,2,4.72,9.44
77715960,8,1,7.74,7.74
77715960,17,1,5.43,5.43
77715960,30,2,1.14,2.28
77722619,5,4,5.38,21.52
77722619,27,1,1.71,1.71
77722619,29,3,4.72,14.16
77736972,3,2,7.38,14.76
77736972,10,5,1.43,7.15
77736972,20,1,1.92,1.92
77736972,24,4,3.97,15.88
77756620,16,1,5.85,5.85
77756620,22,3,1.21,3.63
77756620,25,5,2.51,12.55
77757101,14,1,8.19,8.19
